movie_title,genres,title_year,gross,budget,imdb_score
Night at the Museum ,Family,2006,250863268,110000000,6.4
Night at the Museum ,Family,2006,250863268,110000000,6.4
Night at the Museum ,Family,2006,250863268,110000000,6.4
Night at the Museum ,Family,2006,250863268,110000000,6.4
Night at the Museum ,Family,2006,250863268,110000000,6.4
Night at the Museum ,Fantasy,2006,250863268,110000000,6.4
Night at the Museum ,Fantasy,2006,250863268,110000000,6.4
Night at the Museum ,Fantasy,2006,250863268,110000000,6.4
Night at the Museum ,Fantasy,2006,250863268,110000000,6.4
Night at the Museum ,Fantasy,2006,250863268,110000000,6.4
San Andreas ,Action,2015,155181732,110000000,6.1
San Andreas ,Action,2015,155181732,110000000,6.1
San Andreas ,Action,2015,155181732,110000000,6.1
San Andreas ,Action,2015,155181732,110000000,6.1
San Andreas ,Action,2015,155181732,110000000,6.1
San Andreas ,Adventure,2015,155181732,110000000,6.1
San Andreas ,Adventure,2015,155181732,110000000,6.1
San Andreas ,Adventure,2015,155181732,110000000,6.1
San Andreas ,Adventure,2015,155181732,110000000,6.1
San Andreas ,Adventure,2015,155181732,110000000,6.1
San Andreas ,Drama,2015,155181732,110000000,6.1
San Andreas ,Drama,2015,155181732,110000000,6.1
San Andreas ,Drama,2015,155181732,110000000,6.1
San Andreas ,Drama,2015,155181732,110000000,6.1
San Andreas ,Drama,2015,155181732,110000000,6.1
San Andreas ,Thriller,2015,155181732,110000000,6.1
San Andreas ,Thriller,2015,155181732,110000000,6.1
San Andreas ,Thriller,2015,155181732,110000000,6.1
San Andreas ,Thriller,2015,155181732,110000000,6.1
San Andreas ,Thriller,2015,155181732,110000000,6.1
Tomorrow Never Dies ,Action,1997,125332007,110000000,6.5
Tomorrow Never Dies ,Action,1997,125332007,110000000,6.5
Tomorrow Never Dies ,Action,1997,125332007,110000000,6.5
Tomorrow Never Dies ,Action,1997,125332007,110000000,6.5
Tomorrow Never Dies ,Action,1997,125332007,110000000,6.5
Tomorrow Never Dies ,Adventure,1997,125332007,110000000,6.5
Tomorrow Never Dies ,Adventure,1997,125332007,110000000,6.5
Tomorrow Never Dies ,Adventure,1997,125332007,110000000,6.5
Tomorrow Never Dies ,Adventure,1997,125332007,110000000,6.5
Tomorrow Never Dies ,Adventure,1997,125332007,110000000,6.5
Tomorrow Never Dies ,Thriller,1997,125332007,110000000,6.5
Tomorrow Never Dies ,Thriller,1997,125332007,110000000,6.5
Tomorrow Never Dies ,Thriller,1997,125332007,110000000,6.5
Tomorrow Never Dies ,Thriller,1997,125332007,110000000,6.5
Tomorrow Never Dies ,Thriller,1997,125332007,110000000,6.5
The Patriot ,Action,2000,113330342,110000000,7.1
The Patriot ,Action,2000,113330342,110000000,7.1
The Patriot ,Action,2000,113330342,110000000,7.1
The Patriot ,Action,2000,113330342,110000000,7.1
The Patriot ,Action,2000,113330342,110000000,7.1
The Patriot ,Drama,2000,113330342,110000000,7.1
The Patriot ,Drama,2000,113330342,110000000,7.1
The Patriot ,Drama,2000,113330342,110000000,7.1
The Patriot ,Drama,2000,113330342,110000000,7.1
The Patriot ,Drama,2000,113330342,110000000,7.1
The Patriot ,History,2000,113330342,110000000,7.1
The Patriot ,History,2000,113330342,110000000,7.1
The Patriot ,History,2000,113330342,110000000,7.1
The Patriot ,History,2000,113330342,110000000,7.1
The Patriot ,History,2000,113330342,110000000,7.1
The Patriot ,War,2000,113330342,110000000,7.1
The Patriot ,War,2000,113330342,110000000,7.1
The Patriot ,War,2000,113330342,110000000,7.1
The Patriot ,War,2000,113330342,110000000,7.1
The Patriot ,War,2000,113330342,110000000,7.1
Ocean's Twelve ,Crime,2004,125531634,110000000,6.4
Ocean's Twelve ,Crime,2004,125531634,110000000,6.4
Ocean's Twelve ,Crime,2004,125531634,110000000,6.4
Ocean's Twelve ,Crime,2004,125531634,110000000,6.4
Ocean's Twelve ,Crime,2004,125531634,110000000,6.4
Ocean's Twelve ,Thriller,2004,125531634,110000000,6.4
Ocean's Twelve ,Thriller,2004,125531634,110000000,6.4
Ocean's Twelve ,Thriller,2004,125531634,110000000,6.4
Ocean's Twelve ,Thriller,2004,125531634,110000000,6.4
Ocean's Twelve ,Thriller,2004,125531634,110000000,6.4
Mr. & Mrs. Smith ,Action,2005,186336103,120000000,6.5
Mr. & Mrs. Smith ,Action,2005,186336103,120000000,6.5
Mr. & Mrs. Smith ,Action,2005,186336103,120000000,6.5
Mr. & Mrs. Smith ,Action,2005,186336103,120000000,6.5
Mr. & Mrs. Smith ,Action,2005,186336103,120000000,6.5
Mr. & Mrs. Smith ,Comedy,2005,186336103,120000000,6.5
Mr. & Mrs. Smith ,Comedy,2005,186336103,120000000,6.5
Mr. & Mrs. Smith ,Comedy,2005,186336103,120000000,6.5
Mr. & Mrs. Smith ,Comedy,2005,186336103,120000000,6.5
Mr. & Mrs. Smith ,Comedy,2005,186336103,120000000,6.5
Mr. & Mrs. Smith ,Crime,2005,186336103,120000000,6.5
Mr. & Mrs. Smith ,Crime,2005,186336103,120000000,6.5
Mr. & Mrs. Smith ,Crime,2005,186336103,120000000,6.5
Mr. & Mrs. Smith ,Crime,2005,186336103,120000000,6.5
Mr. & Mrs. Smith ,Crime,2005,186336103,120000000,6.5
Mr. & Mrs. Smith ,Romance,2005,186336103,120000000,6.5
Mr. & Mrs. Smith ,Romance,2005,186336103,120000000,6.5
Mr. & Mrs. Smith ,Romance,2005,186336103,120000000,6.5
Mr. & Mrs. Smith ,Romance,2005,186336103,120000000,6.5
Mr. & Mrs. Smith ,Romance,2005,186336103,120000000,6.5
Mr. & Mrs. Smith ,Thriller,2005,186336103,120000000,6.5
Mr. & Mrs. Smith ,Thriller,2005,186336103,120000000,6.5
Mr. & Mrs. Smith ,Thriller,2005,186336103,120000000,6.5
Mr. & Mrs. Smith ,Thriller,2005,186336103,120000000,6.5
Mr. & Mrs. Smith ,Thriller,2005,186336103,120000000,6.5
Insurgent ,Adventure,2015,129995817,110000000,6.3
Insurgent ,Adventure,2015,129995817,110000000,6.3
Insurgent ,Adventure,2015,129995817,110000000,6.3
Insurgent ,Adventure,2015,129995817,110000000,6.3
Insurgent ,Adventure,2015,129995817,110000000,6.3
Insurgent ,Sci-Fi,2015,129995817,110000000,6.3
Insurgent ,Sci-Fi,2015,129995817,110000000,6.3
Insurgent ,Sci-Fi,2015,129995817,110000000,6.3
Insurgent ,Sci-Fi,2015,129995817,110000000,6.3
Insurgent ,Sci-Fi,2015,129995817,110000000,6.3
Insurgent ,Thriller,2015,129995817,110000000,6.3
Insurgent ,Thriller,2015,129995817,110000000,6.3
Insurgent ,Thriller,2015,129995817,110000000,6.3
Insurgent ,Thriller,2015,129995817,110000000,6.3
Insurgent ,Thriller,2015,129995817,110000000,6.3
The Aviator ,Biography,2004,102608827,110000000,7.5
The Aviator ,Biography,2004,102608827,110000000,7.5
The Aviator ,Biography,2004,102608827,110000000,7.5
The Aviator ,Biography,2004,102608827,110000000,7.5
The Aviator ,Biography,2004,102608827,110000000,7.5
The Aviator ,Drama,2004,102608827,110000000,7.5
The Aviator ,Drama,2004,102608827,110000000,7.5
The Aviator ,Drama,2004,102608827,110000000,7.5
The Aviator ,Drama,2004,102608827,110000000,7.5
The Aviator ,Drama,2004,102608827,110000000,7.5
Gulliver's Travels ,Adventure,2010,42776259,112000000,4.9
Gulliver's Travels ,Adventure,2010,42776259,112000000,4.9
Gulliver's Travels ,Adventure,2010,42776259,112000000,4.9
Gulliver's Travels ,Adventure,2010,42776259,112000000,4.9
Gulliver's Travels ,Adventure,2010,42776259,112000000,4.9
Gulliver's Travels ,Comedy,2010,42776259,112000000,4.9
Gulliver's Travels ,Comedy,2010,42776259,112000000,4.9
Gulliver's Travels ,Comedy,2010,42776259,112000000,4.9
Gulliver's Travels ,Comedy,2010,42776259,112000000,4.9
Gulliver's Travels ,Comedy,2010,42776259,112000000,4.9
Gulliver's Travels ,Family,2010,42776259,112000000,4.9
Gulliver's Travels ,Family,2010,42776259,112000000,4.9
Gulliver's Travels ,Family,2010,42776259,112000000,4.9
Gulliver's Travels ,Family,2010,42776259,112000000,4.9
Gulliver's Travels ,Family,2010,42776259,112000000,4.9
Gulliver's Travels ,Fantasy,2010,42776259,112000000,4.9
Gulliver's Travels ,Fantasy,2010,42776259,112000000,4.9
Gulliver's Travels ,Fantasy,2010,42776259,112000000,4.9
Gulliver's Travels ,Fantasy,2010,42776259,112000000,4.9
Gulliver's Travels ,Fantasy,2010,42776259,112000000,4.9
The Green Hornet ,Action,2011,98780042,120000000,5.8
The Green Hornet ,Action,2011,98780042,120000000,5.8
The Green Hornet ,Action,2011,98780042,120000000,5.8
The Green Hornet ,Action,2011,98780042,120000000,5.8
The Green Hornet ,Action,2011,98780042,120000000,5.8
The Green Hornet ,Comedy,2011,98780042,120000000,5.8
The Green Hornet ,Comedy,2011,98780042,120000000,5.8
The Green Hornet ,Comedy,2011,98780042,120000000,5.8
The Green Hornet ,Comedy,2011,98780042,120000000,5.8
The Green Hornet ,Comedy,2011,98780042,120000000,5.8
The Green Hornet ,Crime,2011,98780042,120000000,5.8
The Green Hornet ,Crime,2011,98780042,120000000,5.8
The Green Hornet ,Crime,2011,98780042,120000000,5.8
The Green Hornet ,Crime,2011,98780042,120000000,5.8
The Green Hornet ,Crime,2011,98780042,120000000,5.8
The Green Hornet ,Sci-Fi,2011,98780042,120000000,5.8
The Green Hornet ,Sci-Fi,2011,98780042,120000000,5.8
The Green Hornet ,Sci-Fi,2011,98780042,120000000,5.8
The Green Hornet ,Sci-Fi,2011,98780042,120000000,5.8
The Green Hornet ,Sci-Fi,2011,98780042,120000000,5.8
The Green Hornet ,Thriller,2011,98780042,120000000,5.8
The Green Hornet ,Thriller,2011,98780042,120000000,5.8
The Green Hornet ,Thriller,2011,98780042,120000000,5.8
The Green Hornet ,Thriller,2011,98780042,120000000,5.8
The Green Hornet ,Thriller,2011,98780042,120000000,5.8
300: Rise of an Empire ,Action,2014,106369117,110000000,6.2
300: Rise of an Empire ,Action,2014,106369117,110000000,6.2
300: Rise of an Empire ,Action,2014,106369117,110000000,6.2
300: Rise of an Empire ,Action,2014,106369117,110000000,6.2
300: Rise of an Empire ,Action,2014,106369117,110000000,6.2
300: Rise of an Empire ,Drama,2014,106369117,110000000,6.2
300: Rise of an Empire ,Drama,2014,106369117,110000000,6.2
300: Rise of an Empire ,Drama,2014,106369117,110000000,6.2
300: Rise of an Empire ,Drama,2014,106369117,110000000,6.2
300: Rise of an Empire ,Drama,2014,106369117,110000000,6.2
300: Rise of an Empire ,Fantasy,2014,106369117,110000000,6.2
300: Rise of an Empire ,Fantasy,2014,106369117,110000000,6.2
300: Rise of an Empire ,Fantasy,2014,106369117,110000000,6.2
300: Rise of an Empire ,Fantasy,2014,106369117,110000000,6.2
300: Rise of an Empire ,Fantasy,2014,106369117,110000000,6.2
300: Rise of an Empire ,War,2014,106369117,110000000,6.2
300: Rise of an Empire ,War,2014,106369117,110000000,6.2
300: Rise of an Empire ,War,2014,106369117,110000000,6.2
300: Rise of an Empire ,War,2014,106369117,110000000,6.2
300: Rise of an Empire ,War,2014,106369117,110000000,6.2
The Smurfs ,Adventure,2011,142614158,110000000,5.5
The Smurfs ,Adventure,2011,142614158,110000000,5.5
The Smurfs ,Adventure,2011,142614158,110000000,5.5
The Smurfs ,Adventure,2011,142614158,110000000,5.5
The Smurfs ,Adventure,2011,142614158,110000000,5.5
The Smurfs ,Animation,2011,142614158,110000000,5.5
The Smurfs ,Animation,2011,142614158,110000000,5.5
The Smurfs ,Animation,2011,142614158,110000000,5.5
The Smurfs ,Animation,2011,142614158,110000000,5.5
The Smurfs ,Animation,2011,142614158,110000000,5.5
The Smurfs ,Comedy,2011,142614158,110000000,5.5
The Smurfs ,Comedy,2011,142614158,110000000,5.5
The Smurfs ,Comedy,2011,142614158,110000000,5.5
The Smurfs ,Comedy,2011,142614158,110000000,5.5
The Smurfs ,Comedy,2011,142614158,110000000,5.5
The Smurfs ,Family,2011,142614158,110000000,5.5
The Smurfs ,Family,2011,142614158,110000000,5.5
The Smurfs ,Family,2011,142614158,110000000,5.5
The Smurfs ,Family,2011,142614158,110000000,5.5
The Smurfs ,Family,2011,142614158,110000000,5.5
The Smurfs ,Fantasy,2011,142614158,110000000,5.5
The Smurfs ,Fantasy,2011,142614158,110000000,5.5
The Smurfs ,Fantasy,2011,142614158,110000000,5.5
The Smurfs ,Fantasy,2011,142614158,110000000,5.5
The Smurfs ,Fantasy,2011,142614158,110000000,5.5
Home on the Range ,Animation,2004,50026353,110000000,5.4
Home on the Range ,Animation,2004,50026353,110000000,5.4
Home on the Range ,Animation,2004,50026353,110000000,5.4
Home on the Range ,Animation,2004,50026353,110000000,5.4
Home on the Range ,Animation,2004,50026353,110000000,5.4
Home on the Range ,Comedy,2004,50026353,110000000,5.4
Home on the Range ,Comedy,2004,50026353,110000000,5.4
Home on the Range ,Comedy,2004,50026353,110000000,5.4
Home on the Range ,Comedy,2004,50026353,110000000,5.4
Home on the Range ,Comedy,2004,50026353,110000000,5.4
Home on the Range ,Family,2004,50026353,110000000,5.4
Home on the Range ,Family,2004,50026353,110000000,5.4
Home on the Range ,Family,2004,50026353,110000000,5.4
Home on the Range ,Family,2004,50026353,110000000,5.4
Home on the Range ,Family,2004,50026353,110000000,5.4
Home on the Range ,Music,2004,50026353,110000000,5.4
Home on the Range ,Music,2004,50026353,110000000,5.4
Home on the Range ,Music,2004,50026353,110000000,5.4
Home on the Range ,Music,2004,50026353,110000000,5.4
Home on the Range ,Music,2004,50026353,110000000,5.4
Home on the Range ,Western,2004,50026353,110000000,5.4
Home on the Range ,Western,2004,50026353,110000000,5.4
Home on the Range ,Western,2004,50026353,110000000,5.4
Home on the Range ,Western,2004,50026353,110000000,5.4
Home on the Range ,Western,2004,50026353,110000000,5.4
Allegiant ,Action,2016,66002193,110000000,5.8
Allegiant ,Action,2016,66002193,110000000,5.8
Allegiant ,Action,2016,66002193,110000000,5.8
Allegiant ,Action,2016,66002193,110000000,5.8
Allegiant ,Action,2016,66002193,110000000,5.8
Allegiant ,Adventure,2016,66002193,110000000,5.8
Allegiant ,Adventure,2016,66002193,110000000,5.8
Allegiant ,Adventure,2016,66002193,110000000,5.8
Allegiant ,Adventure,2016,66002193,110000000,5.8
Allegiant ,Adventure,2016,66002193,110000000,5.8
Allegiant ,Mystery,2016,66002193,110000000,5.8
Allegiant ,Mystery,2016,66002193,110000000,5.8
Allegiant ,Mystery,2016,66002193,110000000,5.8
Allegiant ,Mystery,2016,66002193,110000000,5.8
Allegiant ,Mystery,2016,66002193,110000000,5.8
Allegiant ,Sci-Fi,2016,66002193,110000000,5.8
Allegiant ,Sci-Fi,2016,66002193,110000000,5.8
Allegiant ,Sci-Fi,2016,66002193,110000000,5.8
Allegiant ,Sci-Fi,2016,66002193,110000000,5.8
Allegiant ,Sci-Fi,2016,66002193,110000000,5.8
Allegiant ,Thriller,2016,66002193,110000000,5.8
Allegiant ,Thriller,2016,66002193,110000000,5.8
Allegiant ,Thriller,2016,66002193,110000000,5.8
Allegiant ,Thriller,2016,66002193,110000000,5.8
Allegiant ,Thriller,2016,66002193,110000000,5.8
Real Steel ,Action,2011,85463309,110000000,7.1
Real Steel ,Action,2011,85463309,110000000,7.1
Real Steel ,Action,2011,85463309,110000000,7.1
Real Steel ,Action,2011,85463309,110000000,7.1
Real Steel ,Action,2011,85463309,110000000,7.1
Real Steel ,Drama,2011,85463309,110000000,7.1
Real Steel ,Drama,2011,85463309,110000000,7.1
Real Steel ,Drama,2011,85463309,110000000,7.1
Real Steel ,Drama,2011,85463309,110000000,7.1
Real Steel ,Drama,2011,85463309,110000000,7.1
Real Steel ,Sci-Fi,2011,85463309,110000000,7.1
Real Steel ,Sci-Fi,2011,85463309,110000000,7.1
Real Steel ,Sci-Fi,2011,85463309,110000000,7.1
Real Steel ,Sci-Fi,2011,85463309,110000000,7.1
Real Steel ,Sci-Fi,2011,85463309,110000000,7.1
Real Steel ,Sport,2011,85463309,110000000,7.1
Real Steel ,Sport,2011,85463309,110000000,7.1
Real Steel ,Sport,2011,85463309,110000000,7.1
Real Steel ,Sport,2011,85463309,110000000,7.1
Real Steel ,Sport,2011,85463309,110000000,7.1
The Smurfs 2 ,Adventure,2013,71017784,105000000,5.4
The Smurfs 2 ,Adventure,2013,71017784,105000000,5.4
The Smurfs 2 ,Adventure,2013,71017784,105000000,5.4
The Smurfs 2 ,Adventure,2013,71017784,105000000,5.4
The Smurfs 2 ,Adventure,2013,71017784,105000000,5.4
The Smurfs 2 ,Animation,2013,71017784,105000000,5.4
The Smurfs 2 ,Animation,2013,71017784,105000000,5.4
The Smurfs 2 ,Animation,2013,71017784,105000000,5.4
The Smurfs 2 ,Animation,2013,71017784,105000000,5.4
The Smurfs 2 ,Animation,2013,71017784,105000000,5.4
The Smurfs 2 ,Comedy,2013,71017784,105000000,5.4
The Smurfs 2 ,Comedy,2013,71017784,105000000,5.4
The Smurfs 2 ,Comedy,2013,71017784,105000000,5.4
The Smurfs 2 ,Comedy,2013,71017784,105000000,5.4
The Smurfs 2 ,Comedy,2013,71017784,105000000,5.4
The Smurfs 2 ,Family,2013,71017784,105000000,5.4
The Smurfs 2 ,Family,2013,71017784,105000000,5.4
The Smurfs 2 ,Family,2013,71017784,105000000,5.4
The Smurfs 2 ,Family,2013,71017784,105000000,5.4
The Smurfs 2 ,Family,2013,71017784,105000000,5.4
The Smurfs 2 ,Fantasy,2013,71017784,105000000,5.4
The Smurfs 2 ,Fantasy,2013,71017784,105000000,5.4
The Smurfs 2 ,Fantasy,2013,71017784,105000000,5.4
The Smurfs 2 ,Fantasy,2013,71017784,105000000,5.4
The Smurfs 2 ,Fantasy,2013,71017784,105000000,5.4
Speed 2: Cruise Control ,Action,1997,48068396,160000000,3.7
Speed 2: Cruise Control ,Action,1997,48068396,160000000,3.7
Speed 2: Cruise Control ,Action,1997,48068396,160000000,3.7
Speed 2: Cruise Control ,Action,1997,48068396,160000000,3.7
Speed 2: Cruise Control ,Action,1997,48068396,160000000,3.7
Speed 2: Cruise Control ,Crime,1997,48068396,160000000,3.7
Speed 2: Cruise Control ,Crime,1997,48068396,160000000,3.7
Speed 2: Cruise Control ,Crime,1997,48068396,160000000,3.7
Speed 2: Cruise Control ,Crime,1997,48068396,160000000,3.7
Speed 2: Cruise Control ,Crime,1997,48068396,160000000,3.7
Speed 2: Cruise Control ,Romance,1997,48068396,160000000,3.7
Speed 2: Cruise Control ,Romance,1997,48068396,160000000,3.7
Speed 2: Cruise Control ,Romance,1997,48068396,160000000,3.7
Speed 2: Cruise Control ,Romance,1997,48068396,160000000,3.7
Speed 2: Cruise Control ,Romance,1997,48068396,160000000,3.7
Speed 2: Cruise Control ,Thriller,1997,48068396,160000000,3.7
Speed 2: Cruise Control ,Thriller,1997,48068396,160000000,3.7
Speed 2: Cruise Control ,Thriller,1997,48068396,160000000,3.7
Speed 2: Cruise Control ,Thriller,1997,48068396,160000000,3.7
Speed 2: Cruise Control ,Thriller,1997,48068396,160000000,3.7
Ender's Game ,Action,2013,61656849,110000000,6.7
Ender's Game ,Action,2013,61656849,110000000,6.7
Ender's Game ,Action,2013,61656849,110000000,6.7
Ender's Game ,Action,2013,61656849,110000000,6.7
Ender's Game ,Action,2013,61656849,110000000,6.7
Ender's Game ,Sci-Fi,2013,61656849,110000000,6.7
Ender's Game ,Sci-Fi,2013,61656849,110000000,6.7
Ender's Game ,Sci-Fi,2013,61656849,110000000,6.7
Ender's Game ,Sci-Fi,2013,61656849,110000000,6.7
Ender's Game ,Sci-Fi,2013,61656849,110000000,6.7
Live Free or Die Hard ,Action,2007,134520804,110000000,7.2
Live Free or Die Hard ,Action,2007,134520804,110000000,7.2
Live Free or Die Hard ,Action,2007,134520804,110000000,7.2
Live Free or Die Hard ,Action,2007,134520804,110000000,7.2
Live Free or Die Hard ,Action,2007,134520804,110000000,7.2
Live Free or Die Hard ,Adventure,2007,134520804,110000000,7.2
Live Free or Die Hard ,Adventure,2007,134520804,110000000,7.2
Live Free or Die Hard ,Adventure,2007,134520804,110000000,7.2
Live Free or Die Hard ,Adventure,2007,134520804,110000000,7.2
Live Free or Die Hard ,Adventure,2007,134520804,110000000,7.2
Live Free or Die Hard ,Thriller,2007,134520804,110000000,7.2
Live Free or Die Hard ,Thriller,2007,134520804,110000000,7.2
Live Free or Die Hard ,Thriller,2007,134520804,110000000,7.2
Live Free or Die Hard ,Thriller,2007,134520804,110000000,7.2
Live Free or Die Hard ,Thriller,2007,134520804,110000000,7.2
The Lord of the Rings: The Fellowship of the Ring ,Action,2001,313837577,93000000,8.8
The Lord of the Rings: The Fellowship of the Ring ,Action,2001,313837577,93000000,8.8
The Lord of the Rings: The Fellowship of the Ring ,Action,2001,313837577,93000000,8.8
The Lord of the Rings: The Fellowship of the Ring ,Action,2001,313837577,93000000,8.8
The Lord of the Rings: The Fellowship of the Ring ,Action,2001,313837577,93000000,8.8
The Lord of the Rings: The Fellowship of the Ring ,Adventure,2001,313837577,93000000,8.8
The Lord of the Rings: The Fellowship of the Ring ,Adventure,2001,313837577,93000000,8.8
The Lord of the Rings: The Fellowship of the Ring ,Adventure,2001,313837577,93000000,8.8
The Lord of the Rings: The Fellowship of the Ring ,Adventure,2001,313837577,93000000,8.8
The Lord of the Rings: The Fellowship of the Ring ,Adventure,2001,313837577,93000000,8.8
The Lord of the Rings: The Fellowship of the Ring ,Drama,2001,313837577,93000000,8.8
The Lord of the Rings: The Fellowship of the Ring ,Drama,2001,313837577,93000000,8.8
The Lord of the Rings: The Fellowship of the Ring ,Drama,2001,313837577,93000000,8.8
The Lord of the Rings: The Fellowship of the Ring ,Drama,2001,313837577,93000000,8.8
The Lord of the Rings: The Fellowship of the Ring ,Drama,2001,313837577,93000000,8.8
The Lord of the Rings: The Fellowship of the Ring ,Fantasy,2001,313837577,93000000,8.8
The Lord of the Rings: The Fellowship of the Ring ,Fantasy,2001,313837577,93000000,8.8
The Lord of the Rings: The Fellowship of the Ring ,Fantasy,2001,313837577,93000000,8.8
The Lord of the Rings: The Fellowship of the Ring ,Fantasy,2001,313837577,93000000,8.8
The Lord of the Rings: The Fellowship of the Ring ,Fantasy,2001,313837577,93000000,8.8
Around the World in 80 Days ,Action,2004,24004159,110000000,5.8
Around the World in 80 Days ,Action,2004,24004159,110000000,5.8
Around the World in 80 Days ,Action,2004,24004159,110000000,5.8
Around the World in 80 Days ,Action,2004,24004159,110000000,5.8
Around the World in 80 Days ,Action,2004,24004159,110000000,5.8
Around the World in 80 Days ,Adventure,2004,24004159,110000000,5.8
Around the World in 80 Days ,Adventure,2004,24004159,110000000,5.8
Around the World in 80 Days ,Adventure,2004,24004159,110000000,5.8
Around the World in 80 Days ,Adventure,2004,24004159,110000000,5.8
Around the World in 80 Days ,Adventure,2004,24004159,110000000,5.8
Around the World in 80 Days ,Comedy,2004,24004159,110000000,5.8
Around the World in 80 Days ,Comedy,2004,24004159,110000000,5.8
Around the World in 80 Days ,Comedy,2004,24004159,110000000,5.8
Around the World in 80 Days ,Comedy,2004,24004159,110000000,5.8
Around the World in 80 Days ,Comedy,2004,24004159,110000000,5.8
Ali ,Biography,2001,58183966,107000000,6.8
Ali ,Biography,2001,58183966,107000000,6.8
Ali ,Biography,2001,58183966,107000000,6.8
Ali ,Biography,2001,58183966,107000000,6.8
Ali ,Biography,2001,58183966,107000000,6.8
Ali ,Drama,2001,58183966,107000000,6.8
Ali ,Drama,2001,58183966,107000000,6.8
Ali ,Drama,2001,58183966,107000000,6.8
Ali ,Drama,2001,58183966,107000000,6.8
Ali ,Drama,2001,58183966,107000000,6.8
Ali ,Sport,2001,58183966,107000000,6.8
Ali ,Sport,2001,58183966,107000000,6.8
Ali ,Sport,2001,58183966,107000000,6.8
Ali ,Sport,2001,58183966,107000000,6.8
Ali ,Sport,2001,58183966,107000000,6.8
The Cat in the Hat ,Adventure,2003,100446895,109000000,3.8
The Cat in the Hat ,Adventure,2003,100446895,109000000,3.8
The Cat in the Hat ,Adventure,2003,100446895,109000000,3.8
The Cat in the Hat ,Adventure,2003,100446895,109000000,3.8
The Cat in the Hat ,Adventure,2003,100446895,109000000,3.8
The Cat in the Hat ,Comedy,2003,100446895,109000000,3.8
The Cat in the Hat ,Comedy,2003,100446895,109000000,3.8
The Cat in the Hat ,Comedy,2003,100446895,109000000,3.8
The Cat in the Hat ,Comedy,2003,100446895,109000000,3.8
The Cat in the Hat ,Comedy,2003,100446895,109000000,3.8
The Cat in the Hat ,Family,2003,100446895,109000000,3.8
The Cat in the Hat ,Family,2003,100446895,109000000,3.8
The Cat in the Hat ,Family,2003,100446895,109000000,3.8
The Cat in the Hat ,Family,2003,100446895,109000000,3.8
The Cat in the Hat ,Family,2003,100446895,109000000,3.8
The Cat in the Hat ,Fantasy,2003,100446895,109000000,3.8
The Cat in the Hat ,Fantasy,2003,100446895,109000000,3.8
The Cat in the Hat ,Fantasy,2003,100446895,109000000,3.8
The Cat in the Hat ,Fantasy,2003,100446895,109000000,3.8
The Cat in the Hat ,Fantasy,2003,100446895,109000000,3.8
"I, Robot ",Action,2004,144795350,120000000,7.1
"I, Robot ",Action,2004,144795350,120000000,7.1
"I, Robot ",Action,2004,144795350,120000000,7.1
"I, Robot ",Action,2004,144795350,120000000,7.1
"I, Robot ",Action,2004,144795350,120000000,7.1
"I, Robot ",Mystery,2004,144795350,120000000,7.1
"I, Robot ",Mystery,2004,144795350,120000000,7.1
"I, Robot ",Mystery,2004,144795350,120000000,7.1
"I, Robot ",Mystery,2004,144795350,120000000,7.1
"I, Robot ",Mystery,2004,144795350,120000000,7.1
"I, Robot ",Sci-Fi,2004,144795350,120000000,7.1
"I, Robot ",Sci-Fi,2004,144795350,120000000,7.1
"I, Robot ",Sci-Fi,2004,144795350,120000000,7.1
"I, Robot ",Sci-Fi,2004,144795350,120000000,7.1
"I, Robot ",Sci-Fi,2004,144795350,120000000,7.1
"I, Robot ",Thriller,2004,144795350,120000000,7.1
"I, Robot ",Thriller,2004,144795350,120000000,7.1
"I, Robot ",Thriller,2004,144795350,120000000,7.1
"I, Robot ",Thriller,2004,144795350,120000000,7.1
"I, Robot ",Thriller,2004,144795350,120000000,7.1
Kingdom of Heaven ,Action,2005,47396698,130000000,7.2
Kingdom of Heaven ,Action,2005,47396698,130000000,7.2
Kingdom of Heaven ,Action,2005,47396698,130000000,7.2
Kingdom of Heaven ,Action,2005,47396698,130000000,7.2
Kingdom of Heaven ,Action,2005,47396698,130000000,7.2
Kingdom of Heaven ,Adventure,2005,47396698,130000000,7.2
Kingdom of Heaven ,Adventure,2005,47396698,130000000,7.2
Kingdom of Heaven ,Adventure,2005,47396698,130000000,7.2
Kingdom of Heaven ,Adventure,2005,47396698,130000000,7.2
Kingdom of Heaven ,Adventure,2005,47396698,130000000,7.2
Kingdom of Heaven ,Drama,2005,47396698,130000000,7.2
Kingdom of Heaven ,Drama,2005,47396698,130000000,7.2
Kingdom of Heaven ,Drama,2005,47396698,130000000,7.2
Kingdom of Heaven ,Drama,2005,47396698,130000000,7.2
Kingdom of Heaven ,Drama,2005,47396698,130000000,7.2
Kingdom of Heaven ,History,2005,47396698,130000000,7.2
Kingdom of Heaven ,History,2005,47396698,130000000,7.2
Kingdom of Heaven ,History,2005,47396698,130000000,7.2
Kingdom of Heaven ,History,2005,47396698,130000000,7.2
Kingdom of Heaven ,History,2005,47396698,130000000,7.2
Kingdom of Heaven ,War,2005,47396698,130000000,7.2
Kingdom of Heaven ,War,2005,47396698,130000000,7.2
Kingdom of Heaven ,War,2005,47396698,130000000,7.2
Kingdom of Heaven ,War,2005,47396698,130000000,7.2
Kingdom of Heaven ,War,2005,47396698,130000000,7.2
